route_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
FGBR-5019,FGBR,"Ferny Grove - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ferny-grove-line,E31837,FFFFFF
FGCL-4978,FGCL,"Ferny Grove - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
FGCL-4979,FGCL,"Ferny Grove - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
FGCL-4989,FGCL,"Ferny Grove - Cleveland",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/cleveland-line,00467F,FFFFFF
GCL3-4800,GCL3,"STAGE 3 -GC Light Rail",,0,https://www.translink.com.au,FFD200,000000
GYBR-4869,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4870,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4959,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4960,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4978,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4979,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4989,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4990,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4991,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4992,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-4993,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-5008,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-5010,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-5018,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYBR-5019,GYBR,"Gympie North - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
GYSP-4959,GYSP,"Gympie North - Springfield",,2,https://www.translink.com.au,00447C,FFFFFF
GYSP-4960,GYSP,"Gympie North - Springfield",,2,https://www.translink.com.au,00447C,FFFFFF
GYSP-4978,GYSP,"Gympie North - Springfield",,2,https://www.translink.com.au,00447C,FFFFFF
GYSP-4979,GYSP,"Gympie North - Springfield",,2,https://www.translink.com.au,00447C,FFFFFF
GYSP-4989,GYSP,"Gympie North - Springfield",,2,https://www.translink.com.au,00447C,FFFFFF
GYSP-5008,GYSP,"Gympie North - Springfield",,2,https://www.translink.com.au,00447C,FFFFFF
GYSP-5010,GYSP,"Gympie North - Springfield",,2,https://www.translink.com.au,00447C,FFFFFF
IPBR-4869,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4870,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4959,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4960,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4978,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4979,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4989,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4990,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4991,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4992,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-4993,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-5008,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-5010,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-5018,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPBR-5019,IPBR,"Ipswich - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4869,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4870,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4959,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4960,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4978,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4979,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4989,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4990,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4991,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4992,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-4993,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-5008,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-5010,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-5018,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPCA-5019,IPCA,"Ipswich - Caboolture",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPIP-4978,IPIP,"Ipswich - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPIP-5018,IPIP,"Ipswich - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4869,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4870,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4959,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4960,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4978,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4979,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4989,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4990,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4991,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4992,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-4993,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-5008,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-5010,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-5018,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPNA-5019,IPNA,"Ipswich - Nambour",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRP-4978,IPRP,"Ipswich - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,1578BE,FFFFFF
IPRP-5018,IPRP,"Ipswich - Redcliffe Peninsula",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,1578BE,FFFFFF
IPRW-4869,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4870,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4959,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4960,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4978,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4979,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4989,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4990,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4991,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4992,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-4993,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-5008,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-5010,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-5018,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPRW-5019,IPRW,"Ipswich - Rosewood",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPSH-4978,IPSH,"Ipswich - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPSH-4979,IPSH,"Ipswich - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPSH-4989,IPSH,"Ipswich - Shorncliffe",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
IPSP-5018,IPSP,"Ipswich - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/springfield-line,1578BE,FFFFFF
M1-4154,M1,"Eight Mile Plains - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/M1,E463A4,000000
M1-4949,M1,"Eight Mile Plains - City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/M1,E463A4,000000
M2-4154,M2,"RBWH - UQ Lakes via City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/M2,E463A4,000000
M2-4949,M2,"RBWH - UQ Lakes via City",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/M2,E463A4,000000
N100-4799,N100,"Valley - Forest Lake NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N100,E463A4,000000
N100-4948,N100,"Valley - Forest Lake NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N100,E463A4,000000
N130-4799,N130,"Valley - Algester/Parkinson NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N130,E463A4,000000
N130-4948,N130,"Valley - Algester/Parkinson NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N130,E463A4,000000
N154-4799,N154,"City/Valley - Browns Plains NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N154,E463A4,000000
N154-4948,N154,"City/Valley - Browns Plains NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N154,E463A4,000000
N184-4799,N184,"Valley - Garden City NightLink via Cavendish Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N184,E463A4,000000
N184-4948,N184,"Valley - Garden City NightLink via Cavendish Road",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N184,E463A4,000000
N199-4799,N199,"West End - Teneriffe Ferry NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N199,E463A4,000000
N199-4948,N199,"West End - Teneriffe Ferry NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N199,E463A4,000000
N200-4799,N200,"Valley - Carindale Heights NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N200,E463A4,000000
N200-4948,N200,"Valley - Carindale Heights NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N200,E463A4,000000
N226-4799,N226,"City/Valley - Wynnum NightLink via Bulimba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N226,E463A4,000000
N226-4948,N226,"City/Valley - Wynnum NightLink via Bulimba",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N226,E463A4,000000
N250-4867,N250,"Fortitude Valley - Victoria Pt",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N250,E463A4,000000
N310-4511,N310,"City - Sandgate NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N310,E463A4,000000
N339-4799,N339,"City/Valley - Bracken Ridge NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N339,E463A4,000000
N339-4948,N339,"City/Valley - Bracken Ridge NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N339,E463A4,000000
N345-4799,N345,"Aspley - Valley NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N345,E463A4,000000
N345-4948,N345,"Aspley - Valley NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N345,E463A4,000000
N385-4799,N385,"Valley - The Gap NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N385,E463A4,000000
N385-4948,N385,"Valley - The Gap NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N385,E463A4,000000
N392-4799,N392,"Valley - Ferny Grove NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N392,E463A4,000000
N392-4948,N392,"Valley - Ferny Grove NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N392,E463A4,000000
N413-4799,N413,"Valley - St Lucia NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N413,E463A4,000000
N413-4948,N413,"Valley - St Lucia NightLink",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N413,E463A4,000000
N449-4799,N449,"Valley - Riverhills NightLink via Indooroopilly",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N449,E463A4,000000
N449-4948,N449,"Valley - Riverhills NightLink via Indooroopilly",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N449,E463A4,000000
N555-4916,N555,"Fortitude Valley - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N555,E463A4,000000
N555-4985,N555,"Fortitude Valley - Loganholme",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/N555,E463A4,000000
NABR-4959,NABR,"Nambour - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
NABR-4978,NABR,"Nambour - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
NABR-4989,NABR,"Nambour - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
NABR-5008,NABR,"Nambour - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,008752,FFFFFF
NAIP-4869,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4870,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4959,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4960,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4978,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4979,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4989,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4990,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4991,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4992,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-4993,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-5008,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-5010,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-5018,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NAIP-5019,NAIP,"Nambour - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
NASP-4959,NASP,"Nambour - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,1578BE,FFFFFF
NASP-4960,NASP,"Nambour - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,1578BE,FFFFFF
NASP-4978,NASP,"Nambour - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,1578BE,FFFFFF
NASP-4979,NASP,"Nambour - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,1578BE,FFFFFF
NASP-4989,NASP,"Nambour - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,1578BE,FFFFFF
NASP-5008,NASP,"Nambour - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,1578BE,FFFFFF
NASP-5010,NASP,"Nambour - Springfield",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/sunshine-coast-line,1578BE,FFFFFF
R346-4511,R346,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R346,E463A4,000000
R348-3745,R348,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R348,E463A4,000000
R348-4511,R348,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R348,E463A4,000000
R582-4950,R582,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R582,E463A4,000000
R583-4950,R583,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R583,E463A4,000000
R586-4950,R586,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R586,E463A4,000000
R591-4950,R591,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R591,E463A4,000000
R592-3039,R592,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R592,E463A4,000000
R594-3039,R594,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R594,E463A4,000000
R597-3039,R597,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R597,E463A4,000000
R762-4771,R762,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R762,E463A4,000000
R770-4771,R770,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R770,E463A4,000000
R772-4771,R772,"Rail Replacement Bus",,3,https://jp.translink.com.au/plan-your-journey/timetables/bus/T/R772,E463A4,000000
RPBR-4869,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4870,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4959,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4960,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4978,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4979,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4989,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4990,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4991,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4992,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-4993,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-5008,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-5010,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-5018,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPBR-5019,RPBR,"Redcliffe Peninsula - Brisbane City",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/redcliffe-peninsula-line,1578BE,FFFFFF
RPIP-4978,RPIP,"Redcliffe Peninsula - Ipswich",,2,https://jp.translink.com.au/plan-your-journey/timetables/train/T/ipswich-rosewood-line,008752,FFFFFF
